code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb_x,mktcap,nmc,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb_y,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600091 ,ST明科,1.905,4.28,4.2,4.32,4.18,4.2,3706684.0,0.8474100000000001,15812511.0,428.0,2.104,187212.560272,187212.560272,化工原料,内蒙,0.0,4.37,4.37,117335.77,78307.75,1088.87,167037.94,3.82,-0.012,2.03,2.1,19970704.0,-128258.6,-2.93,14.24,-139.97,1.33,-10.53,16399.0
600091 ,ST明科,1.905,4.28,4.2,4.32,4.18,4.2,3706684.0,0.8474100000000001,15812511.0,428.0,2.104,187212.560272,187212.560272,化工原料,内蒙,0.0,4.37,4.37,117335.77,78307.75,1088.87,167037.94,3.82,-0.012,2.03,2.1,19970704.0,-128258.6,-2.93,14.24,-139.97,1.33,-10.53,16399.0
600090 ,同济堂,-0.156,6.41,6.72,6.81,6.34,6.42,26839539.0,3.8195,173696194.0,17.806,1.482,922823.947745,450428.763539,医药商业,新疆,17.18,7.03,14.4,889197.0,649898.19,114967.32,258966.13,1.8,0.28,4.32,1.48,19970616.0,283938.72,1.97,14.83,0.18,13.03,5.05,47259.0
600089 ,特变电工,-0.579,8.59,8.65,8.69,8.53,8.64,60592160.0,1.63132,521701740.0,14.045,1.095,3190757.895751,3190594.685751,电气设备,新疆,12.34,37.14,37.15,9186076.0,5124109.5,2482805.25,1111229.5,2.99,0.522,7.85,1.09,19970618.0,1297456.25,3.49,0.34,4.46,20.28,6.87,271131.0
600088 ,中视传媒,10.0,24.64,24.63,24.64,24.6,22.4,12429527.0,3.1253,306241942.0,99.355,8.571,979948.5696,979948.5696,影视音像,上海,94.91,3.98,3.98,150848.69,95403.93,34496.67,25365.03,0.64,0.195,2.87,8.57,19970616.0,34734.78,0.87,-0.8,16.84,36.17,15.8,23451.0
600086 ,东方金钰,0.166,6.02,6.0,6.29,5.85,6.01,98810521.0,9.34958,606890419.0,35.164,2.591,812700.0,636220.699632,服饰,湖北,0.0,10.57,13.5,1223337.38,1054601.13,19826.76,63304.98,0.47,-0.053,2.32,2.59,19970606.0,110840.35,0.82,-64.47,-128.32,20.42,-2.89,38061.0
600085 ,同仁堂,0.661,30.47,30.27,30.63,30.0,30.27,14677805.0,1.07022,444492012.0,41.065,4.651,4178869.888314,4178869.888314,中成药,北京,36.88,13.71,13.71,2026495.25,1599815.88,192502.36,200657.94,1.46,0.62,6.55,4.65,19970625.0,491003.0,3.58,7.09,3.72,48.22,8.11,66855.0
600084 ,中葡股份,9.973,4.08,3.64,4.08,3.53,3.71,99066931.0,8.81593,386119073.0,-51.0,2.029,458480.54664,458480.54664,红黄药酒,新疆,0.0,11.24,11.24,283156.47,222028.45,19319.1,267962.63,2.38,-0.075,2.01,2.03,19970711.0,-162699.77,-1.45,-4.39,-14.99,34.69,-29.58,85486.0
600083 ,博信股份,2.639,18.67,18.25,18.95,18.2,18.19,4183600.0,1.8349700000000002,77853539.0,510.109,54.242,429410.0,425663.539642,建筑施工,江苏,216.94,2.28,2.3,73591.47,73378.82,120.91,9573.63,0.42,0.065,0.34,54.24,19970606.0,-25245.17,-1.1,2920.96,3192.13,3.31,0.92,10450.0
600082 ,海泰发展,2.555,5.62,5.48,5.78,5.34,5.48,39594887.0,6.24671,222153234.0,254.299,2.158,363117.094212,356224.937524,园区开发,天津,2527.73,6.34,6.46,338362.94,328530.97,407.32,41259.05,0.64,0.002,2.6,2.16,19970620.0,52006.8,0.8,14.26,102.48,18.09,0.24,37246.0
600081 ,东风科技,-0.421,9.46,9.49,9.57,9.38,9.5,4209243.0,1.3424,39899721.0,21.302,2.23,296627.76,296627.76,汽车配件,上海,18.46,3.14,3.14,530992.69,341453.69,115802.76,1522.9,0.05,0.384,4.24,2.23,19970703.0,86064.02,2.74,4.88,-3.99,15.81,2.68,21951.0
600080 ,金花股份,0.376,8.0,7.97,8.04,7.83,7.97,24175513.0,7.91872,192629975.0,45.688,1.689,298616.228,244236.6976,中成药,陕西,64.25,3.05,3.73,200291.91,93023.57,35946.53,81179.82,2.17,0.1,4.74,1.69,19970612.0,47175.37,1.26,-0.44,20.85,67.42,6.37,19357.0
600079 ,人福医药,-0.087,11.48,11.41,11.59,11.36,11.49,20150094.0,1.56682,231478313.0,7.503,1.308,1554052.538696,1476384.323176,化学制药,湖北,17.97,12.86,13.54,3687438.5,1609236.13,409513.44,492835.44,3.64,0.43,8.78,1.31,19970606.0,523876.19,3.87,26.71,-66.57,39.88,4.79,63642.0
600078 ,澄星股份,-0.233,4.29,4.32,4.34,4.27,4.3,16545849.0,2.49721,71198709.0,47.667,1.526,284243.757369,284243.757369,化工原料,江苏,536.9,6.63,6.63,762707.63,416446.94,218629.95,39005.4,0.59,0.006,2.81,1.53,19970627.0,65376.38,0.99,-0.74,-90.51,13.72,0.18,49207.0
600077 ,宋都股份,0.302,3.32,3.3,3.34,3.28,3.31,17381108.0,1.29698,57709862.0,27.667,1.149,444920.612232,444920.612232,全国地产,浙江,19.52,13.4,13.4,2440552.5,2146139.0,6083.47,39818.48,0.3,0.128,2.89,1.15,19970520.0,195280.19,1.46,61.15,992.46,47.25,10.93,33755.0
600076 ,康欣新材,1.193,5.09,5.04,5.2,5.02,5.03,34271835.0,3.31364,175444646.0,11.261,1.4060000000000001,526440.441661,526440.441661,其他建材,山东,11.26,10.34,10.34,586545.94,301885.78,116305.3,51469.9,0.5,0.452,3.62,1.41,19970526.0,209287.06,2.02,25.93,0.27,33.19,20.42,54900.0
600075 ,新疆天业,9.984,6.94,6.65,6.94,6.52,6.31,100028837.0,12.01692,685533229.0,12.618,1.465,674930.512288,577685.376532,化工原料,新疆,16.08,8.32,9.73,905494.13,236555.8,523309.66,132863.88,1.37,0.324,4.74,1.47,19970617.0,205054.52,2.11,1.71,-38.36,27.26,8.9,53711.0
600074 ,*ST保千,3.906,1.33,1.28,1.33,1.27,1.28,32558555.0,3.17318,42723474.0,-0.42,-0.871,324238.844517,136465.066556,电脑设备,江苏,0.0,10.26,24.38,184855.02,124475.11,24028.26,71199.68,0.29,-0.15,-1.53,-0.87,19970623.0,-661968.38,-2.72,-96.1,-190.85,20.87,-317.26,101041.0
600074 ,*ST保千,3.906,1.33,1.28,1.33,1.27,1.28,32558555.0,3.17318,42723474.0,-0.42,-0.871,324238.844517,136465.066556,电脑设备,江苏,0.0,10.26,24.38,184855.02,124475.11,24028.26,71199.68,0.29,-0.15,-1.53,-0.87,19970623.0,-661968.38,-2.72,-96.1,-190.85,20.87,-317.26,101041.0
600073 ,上海梅林,0.0,8.8,8.81,8.89,8.7,8.8,17239409.0,1.8384200000000002,152083070.0,29.333,2.159,825201.93536,825201.93536,食品,上海,20.49,9.38,9.38,1077843.13,684110.69,241589.66,191528.38,2.04,0.322,4.08,2.16,19970704.0,94905.15,1.01,-0.58,0.82,12.76,1.8,64109.0
600072 ,中船科技,9.969,14.34,14.34,14.34,14.34,13.04,1238640.0,0.20617000000000002,17762098.0,349.756,2.886,1055782.332222,861516.75618,船舶,上海,3006.33,6.01,7.36,1136735.38,534900.44,38453.46,244061.25,3.31,0.004,4.97,2.89,19970603.0,26896.25,0.37,-17.35,-84.19,10.41,0.12,88100.0
600071 ,凤凰光学,2.101,12.15,12.07,12.22,11.77,11.9,2034516.0,0.8567400000000001,24567013.0,86.786,6.878,288529.03404,288529.03404,元器件,江西,0.0,2.37,2.37,97506.55,55948.76,32184.76,10350.88,0.44,-0.018000000000000002,1.77,6.88,19970528.0,811.03,0.03,-1.15,87.99,13.78,-0.76,12084.0
600071 ,凤凰光学,2.101,12.15,12.07,12.22,11.77,11.9,2034516.0,0.8567400000000001,24567013.0,86.786,6.878,288529.03404,288529.03404,元器件,江西,0.0,2.37,2.37,97506.55,55948.76,32184.76,10350.88,0.44,-0.018000000000000002,1.77,6.88,19970528.0,811.03,0.03,-1.15,87.99,13.78,-0.76,12084.0
600070 ,浙江富润,6.608,9.68,9.16,9.93,9.02,9.08,22362513.0,5.56949,210366877.0,30.25,2.149,505243.842224,388669.528544,纺织,浙江,26.69,4.02,5.22,391594.72,195882.61,37739.3,110700.57,2.12,0.272,4.5,2.15,19970604.0,32382.31,0.62,26.71,8.64,20.37,8.26,19698.0
600069 ,银鸽投资,0.258,3.89,3.89,4.0,3.85,3.88,31782719.0,1.9572600000000002,124944125.0,97.25,2.974,631671.365316,631671.365316,造纸,河南,327.23,16.24,16.24,404761.81,207874.91,154242.02,149808.27,0.92,0.009000000000000001,1.31,2.97,19970430.0,-107150.97,-0.66,1.45,-10.9,8.31,0.67,50643.0
600069 ,银鸽投资,0.258,3.89,3.89,4.0,3.85,3.88,31782719.0,1.9572600000000002,124944125.0,97.25,2.974,631671.365316,631671.365316,造纸,河南,327.23,16.24,16.24,404761.81,207874.91,154242.02,149808.27,0.92,0.009000000000000001,1.31,2.97,19970430.0,-107150.97,-0.66,1.45,-10.9,8.31,0.67,50643.0
600068 ,葛洲坝,-0.945,7.34,7.46,7.48,7.29,7.41,70872045.0,1.5391,522281839.0,8.229,1.32,3379906.620408,3379906.620408,建筑施工,湖北,9.1,46.05,46.05,21164794.0,13100135.0,1454824.5,765173.69,1.66,0.51,5.56,1.32,19970526.0,1198498.38,2.6,-9.27,7.64,16.44,4.13,266509.0
600067 ,冠城大通,0.602,5.01,5.02,5.06,4.95,4.98,19293389.0,1.29303,96510802.0,9.824,0.9540000000000001,747547.473225,747547.473225,全国地产,福建,9.85,14.92,14.92,2439000.0,1850195.25,154672.19,122652.67,0.82,0.509,5.25,0.95,19970508.0,464685.31,3.11,17.57,27.52,37.96,9.36,61077.0
600066 ,宇通客车,-0.219,13.69,13.85,13.93,13.61,13.72,29450646.0,1.33024,404948499.0,9.709,2.077,3030882.796287,3030882.796287,汽车整车,河南,18.98,22.14,22.14,3724193.5,2836398.0,373929.66,127876.86,0.58,0.541,6.59,2.08,19970508.0,882155.19,3.98,2.0,-37.04,23.64,6.18,58529.0
600064 ,南京高科,2.083,12.74,12.43,13.1,12.18,12.48,86161496.0,6.97124,1100098496.0,10.4,1.538,1574609.075312,1574609.075312,园区开发,江苏,14.82,12.36,12.36,2591074.25,1258652.13,34988.25,12291.8,0.1,0.645,8.28,1.54,19970506.0,419281.5,3.39,36.83,46.94,49.33,30.78,52946.0
600063 ,皖维高新,1.765,3.46,3.42,3.5,3.36,3.4,36194214.0,1.87935,124593966.0,69.2,1.444,666359.563432,666359.563432,化纤,安徽,36.2,19.26,19.26,936616.31,325823.59,484634.16,159929.0,0.83,0.07200000000000001,2.4,1.44,19970528.0,44751.15,0.23,27.44,24.59,16.01,3.16,97928.0
600062 ,华润双鹤,-0.211,14.22,14.29,14.38,14.12,14.25,27181086.0,3.30171,387306496.0,15.317,1.892,1483484.02362,1170650.360052,化学制药,北京,15.32,8.23,10.43,1030617.13,513521.69,238546.47,14938.95,0.14,0.9279999999999999,7.51,1.89,19970522.0,618678.75,5.93,28.08,14.95,63.35,11.78,31000.0
600061 ,国投资本,0.493,14.27,14.19,14.64,14.03,14.2,36248608.0,0.8684700000000001,519809241.0,20.985,1.645,6032114.120429,5956058.158402,证券,上海,41.21,41.74,42.27,16060467.0,13447048.0,28061.9,2069310.75,4.9,0.26,8.67,1.65,19970519.0,923503.88,2.18,355.26,-43.03,2.05,54.14,44325.0
600060 ,海信电器,2.388,11.15,10.91,11.35,10.91,10.89,43573416.0,3.33008,484287117.0,15.486,1.049,1458956.56253,1458956.56253,家用电器,山东,30.04,13.08,13.08,2742568.75,2349632.5,128928.26,247707.52,1.89,0.278,10.63,1.05,19970422.0,866593.19,6.62,3.77,-39.26,14.91,1.48,66834.0
600059 ,古越龙山,-0.246,8.12,8.12,8.25,8.02,8.14,8208013.0,1.01518,66631002.0,40.6,1.6360000000000001,656521.62198,656521.62198,红黄药酒,浙江,42.92,8.09,8.09,446116.84,289812.41,126079.65,188077.69,2.33,0.142,4.96,1.64,19970516.0,108837.32,1.35,7.42,11.94,35.75,9.0,45773.0
600058 ,五矿发展,0.0,8.32,8.33,8.43,8.24,8.32,7790248.0,0.7267600000000001,65105733.0,258.385,1.953,891829.711552,891829.711552,商贸代理,北京,0.0,10.72,10.72,2180049.5,1817268.25,123973.3,417854.69,3.9,-0.369,4.26,1.95,19970528.0,-165944.17,-1.55,-7.2,-1133.93,3.73,-1.0,71561.0
600057 ,厦门象屿,1.587,5.12,5.05,5.19,5.05,5.04,25624979.0,1.18774,131347288.0,10.039,1.169,1104616.49152,1104616.49152,仓储物流,福建,10.12,21.57,21.57,6157290.0,4543905.0,721520.56,441808.34,2.05,0.34,4.38,1.17,19970604.0,277850.28,1.29,18.49,65.47,2.63,0.48,45031.0
600056 ,中国医药,-0.123,16.25,16.33,16.5,16.12,16.27,23830145.0,2.35444,388757249.0,13.371,2.069,1736288.99275,1644721.104,医药商业,北京,10.5,10.12,10.68,2563285.75,2065487.75,172212.56,202876.95,1.9,1.161,7.85,2.07,19970515.0,461869.81,4.32,2.71,23.08,22.01,5.59,49280.0
600055 ,万东医疗,0.374,13.41,13.4,13.68,13.2,13.36,4437290.0,0.8204800000000001,59552880.0,66.386,3.806,725234.522859,725234.522859,医疗保健,北京,61.53,5.41,5.41,232847.75,133370.77,18769.18,82234.3,1.52,0.163,3.52,3.81,19970519.0,43309.65,0.8,15.7,40.03,44.46,14.26,21000.0
600054 ,黄山旅游,-0.789,11.31,11.4,11.46,11.3,11.4,5421052.0,1.05612,61729556.0,20.564,2.032,845196.3,580542.3,旅游景点,安徽,15.06,5.13,7.47,480091.44,215013.05,167680.97,50233.85,0.67,0.563,5.57,2.03,19970506.0,231390.05,3.1,-9.64,22.95,57.13,35.35,48384.0
600053 ,九鼎投资,6.359,30.61,29.01,31.66,27.5,28.78,19002931.0,4.38319,574267281.0,40.977,6.502,1327068.3888,1327068.3888,多元金融,江西,58.96,4.34,4.34,505227.31,327790.84,3925.15,18868.02,0.44,0.389,4.71,6.5,19970418.0,134316.16,3.1,30.65,22.24,93.87,28.29,17294.0
600052 ,浙江广厦,0.0,3.67,3.65,3.7,3.59,3.67,8888100.0,1.01952,32576407.0,16.682,1.32,319946.596764,319946.596764,区域地产,浙江,22.18,8.72,8.72,696412.13,550147.69,192.83,15753.95,0.18,0.124,2.78,1.32,19970415.0,81001.05,0.93,153.58,170.57,17.01,21.54,49856.0
600051 ,宁波联合,0.719,7.0,6.94,7.08,6.87,6.95,7740221.0,2.48978,54083690.0,4.487,0.937,217616.0,217616.0,综合类,浙江,20.29,3.11,3.11,716105.94,516454.66,63823.66,14729.86,0.47,0.259,7.47,0.94,19970410.0,136059.63,4.38,-32.89,-22.04,12.93,2.61,24364.0
600050 ,中国联通,-0.696,7.13,7.18,7.23,7.07,7.18,231130246.0,1.09041,1648440558.0,53.974,1.579,22132209.960831,15113173.229635,电信运营,北京,54.24,211.97,310.41,54176232.0,7592454.5,34145264.0,7954357.0,2.56,0.13,4.51,1.58,20021009.0,3345206.5,1.08,5.84,858.28,26.57,1.4,699900.0
600048 ,保利地产,-1.601,14.14,14.36,14.6,14.03,14.37,123285506.0,1.04719,1759045739.0,10.712,1.56,16819571.144572,16646921.572064,全国地产,广东,13.15,117.73,118.95,85702712.0,79428688.0,339046.63,1646609.88,1.38,0.81,10.4,1.36,20060731.0,7611292.0,6.4,25.66,16.04,32.69,10.11,170671.0
600039 ,四川路桥,-0.499,3.99,4.01,4.06,3.96,4.01,76841302.0,2.22273,308215813.0,12.062,1.088,1440599.67849,1379372.057175,建筑施工,四川,19.59,34.57,36.11,7805472.0,3597773.5,234185.47,298738.59,0.83,0.153,3.67,1.09,20030325.0,579274.69,1.6,14.5,26.86,8.9,2.24,143924.0
600038 ,中直股份,1.464,46.42,45.84,47.33,45.84,45.75,8366764.0,1.4193500000000001,390924921.0,53.621,3.5460000000000003,2736350.915672,2736350.915672,航空,黑龙江,67.0,5.89,5.89,2271967.75,1936911.75,222470.41,423271.94,7.18,0.51,12.62,3.68,20001218.0,208954.11,3.54,4.93,12.84,12.44,3.74,31831.0
600037 ,歌华有线,10.025,12.95,11.87,12.95,11.86,11.77,38093378.0,2.73703,485033739.0,23.675,1.395,1802352.35978,1802352.35978,影视音像,北京,24.72,13.92,13.92,1563073.38,954207.81,372565.0,654844.56,4.71,0.39299999999999996,9.28,1.39,20010208.0,408098.47,2.93,-0.69,-14.18,29.55,30.36,64151.0
600036 ,招商银行,-0.899,31.98,32.13,32.4,31.92,32.27,38622372.0,0.18722000000000003,1240270281.0,11.504,1.641,80653066.231998,65971364.283942,银行,深圳,8.98,206.29,252.2,650868096.0,0.0,5323000.0,6752300.0,2.68,2.66,20.07,1.59,20020409.0,27774900.0,11.01,13.59,14.58,0.0,35.8,234123.0
600035 ,楚天高速,1.579,3.86,3.78,3.87,3.78,3.8,19091542.0,1.25051,73274415.0,11.353,1.064,667041.51252,589307.416672,路桥,湖北,10.19,15.27,17.28,1076654.25,167482.17,58697.19,135630.63,0.78,0.284,3.63,1.06,20040310.0,225072.09,1.3,20.81,1.61,39.71,22.33,68217.0
600033 ,福建高速,0.287,3.49,3.48,3.51,3.47,3.48,11305904.0,0.41196000000000005,39463648.0,14.596,1.068,957795.6,957795.6,路桥,福建,11.84,27.44,27.44,1741968.75,147177.05,1455992.13,166057.8,0.61,0.221,3.27,1.07,20010209.0,362994.94,1.32,6.67,2.87,65.37,30.8,124626.0
600031 ,三一重工,0.153,13.12,13.22,13.49,12.91,13.1,114447337.0,1.37262,1503243024.0,48.006,3.417,10988752.521216,10939320.183072,工程机械,北京,15.72,77.63,78.01,6973733.0,4830166.5,1199975.38,183342.3,0.24,0.63,3.84,3.42,20030703.0,1876450.63,2.41,45.88,170.9,31.16,11.89,358402.0
600030 ,中信证券,1.384,24.9,24.65,25.44,24.42,24.56,356323967.0,3.6305300000000003,8909914179.0,26.489,1.975,30171101.916,24438507.633,证券,深圳,30.94,98.15,121.17,61414604.0,0.0,778785.31,5442238.5,4.49,0.604,12.64,1.97,20030106.0,5511194.5,4.55,-4.53,-7.73,0.0,26.88,553777.0
600029 ,南方航空,0.484,8.31,8.41,8.49,8.31,8.27,86991322.0,1.23873,729144435.0,13.85,1.54,10194020.169666,5835822.15,空运,广东,18.31,70.23,122.67,24893500.0,3223900.0,16742701.0,2558500.0,2.09,0.4,5.4,1.54,20030725.0,2539600.0,2.07,13.28,-40.78,13.55,3.83,243032.0
600028 ,中国石化,0.167,6.01,6.03,6.05,5.98,6.0,100927249.0,0.10562,606888561.0,14.242,1.007,72763796.997246,57430220.398646,石油加工,北京,9.1,955.58,1210.71,166276000.0,61191800.0,60792600.0,11954900.0,0.99,0.495,5.93,1.01,20010808.0,28180300.0,2.33,18.8,56.31,18.15,2.89,444254.0
600027 ,华电国际,-0.226,4.41,4.42,4.43,4.37,4.42,60878506.0,0.8702200000000001,268035709.0,100.227,1.006,4349572.703973,3085122.686373,火力发电,山东,21.38,69.96,98.63,21802864.0,2504003.5,13617842.0,1317230.38,1.34,0.155,4.38,1.01,20050203.0,1683630.25,1.71,10.71,742.7,12.63,2.37,124368.0
600026 ,中远海能,-1.129,6.13,6.2,6.3,6.13,6.2,22737091.0,0.8310200000000001,141196816.0,13.992,0.885,2471636.143793,1677188.143793,水运,上海,0.0,27.36,40.32,6329150.5,782032.31,4811321.5,759928.56,1.88,-0.067,6.93,0.89,20020523.0,1303413.13,3.23,13.97,-121.51,10.73,-3.24,111202.0
600025 ,华能水电,2.387,3.86,3.76,3.91,3.75,3.77,76012224.0,0.8513900000000001,292241519.0,27.571,1.706,6948000.0,3446208.0,水力发电,云南,23.21,89.28,180.0,16842210.0,653800.31,12566279.0,1889239.75,1.05,0.125,2.26,1.71,20171215.0,323235.16,0.18,24.24,39.09,53.06,19.84,243993.0
600023 ,浙能电力,0.203,4.94,4.93,4.96,4.91,4.93,30991989.0,0.22787000000000002,153070219.0,15.438,1.089,6718740.854072,6718740.854072,火力发电,浙江,13.42,136.01,136.01,11082254.0,2305691.5,5405270.0,2410213.0,1.77,0.276,4.54,1.09,20131219.0,1880701.75,1.38,14.51,0.36,10.4,8.72,184348.0
600022 ,山东钢铁,0.0,1.99,1.99,2.01,1.98,1.99,128610955.0,1.1749,256532878.0,11.32,1.063,2178363.373584,2178363.373584,普钢,山东,6.76,109.47,109.47,6771719.0,2526914.5,2619122.75,820291.81,0.75,0.221,1.87,1.06,20040629.0,59172.48,0.05,-7.65,125.42,11.97,5.96,319957.0
600021 ,上海电力,0.328,9.17,9.13,9.24,9.09,9.14,11573599.0,0.5408900000000001,106291128.0,23.812,1.737,2399939.568649,1962140.898669,火力发电,上海,25.22,8.56,26.17,8834188.0,1188523.5,5190648.0,660328.25,2.52,0.29,5.28,1.74,20031029.0,460744.59,1.76,12.99,29.16,20.84,4.32,115790.0
600020 ,中原高速,-0.465,6.42,6.42,6.68,6.32,6.45,147838428.0,6.57828,961369963.0,15.986,1.445,1442812.716144,1442812.716144,路桥,河南,11.05,22.47,22.47,4889324.0,302772.91,1737845.63,175960.91,0.78,0.29,4.44,1.44,20030808.0,443497.09,1.97,-7.72,-9.93,55.12,23.82,94059.0
600019 ,宝钢股份,-0.403,7.42,7.47,7.51,7.41,7.45,68079393.0,0.30804000000000004,507438361.0,8.628,0.967,16528891.48365,16399006.49835,普钢,上海,7.87,221.01,222.76,34986824.0,13412095.0,15173478.0,4941326.0,2.22,0.71,7.68,0.97,20001212.0,7029650.5,3.16,-10.53,34.96,15.55,6.99,354600.0
600018 ,上港集团,0.0,7.17,7.22,7.25,7.11,7.17,41041366.0,0.1771,295105850.0,14.403,2.374,16615524.72405,16615524.72405,港口,上海,24.39,231.74,231.74,15211174.0,5522608.0,3204340.0,777116.94,0.34,0.22,3.29,2.18,20061026.0,3260432.25,1.41,3.44,7.26,28.36,19.59,235643.0
600017 ,日照港,-0.578,3.44,3.46,3.5,3.42,3.46,36311884.0,1.18062,125566449.0,28.667,0.9490000000000001,1058024.937472,1058024.937472,港口,山东,14.73,30.76,30.76,2117609.75,306221.47,990677.13,297576.84,0.97,0.175,3.62,0.95,20061017.0,447454.5,1.45,9.39,60.14,29.3,14.02,144112.0
600016 ,民生银行,-0.463,6.45,6.48,6.5,6.44,6.48,107318195.0,0.30263,694223458.0,4.7780000000000005,0.7030000000000001,28239659.93379,22873069.472385,银行,北京,4.96,354.62,437.82,596582720.0,0.0,4395900.0,5755500.0,1.31,0.975,9.17,0.7,20001219.0,19110600.0,4.36,9.17,6.07,0.0,36.91,385987.0
600015 ,华夏银行,-0.358,8.35,8.36,8.39,8.33,8.38,33899144.0,0.26437,283356019.0,5.642,0.665,12848332.025805,10706943.355255,银行,北京,6.64,128.23,153.87,261299104.0,0.0,1342300.0,2662500.0,1.73,1.07,12.81,0.65,20030912.0,7609500.0,4.95,1.1,2.01,0.0,28.67,121661.0
600012 ,皖通高速,1.153,7.02,6.94,7.13,6.94,6.94,7965205.0,0.6833600000000001,56151502.0,10.669,1.182,1164344.22,818251.2,路桥,安徽,10.25,11.66,16.59,1454156.0,270875.22,84069.46,28052.33,0.17,0.514,5.94,1.18,20030107.0,698016.38,4.21,4.73,3.12,57.13,37.87,32209.0
600011 ,华能国际,0.611,6.59,6.56,6.61,6.53,6.55,40392896.0,0.38469000000000003,265557215.0,94.143,1.4140000000000001,10345043.523581,6919500.0,火力发电,北京,71.9,105.0,156.98,40344144.0,6179907.0,24631744.0,1833697.38,1.17,0.07,4.66,1.41,20011206.0,3080167.0,1.96,11.04,-17.42,11.3,0.85,74500.0
600010 ,包钢股份,0.524,1.92,1.91,1.93,1.9,1.91,355299191.0,1.12162,681492888.0,42.478,1.6880000000000002,8752326.268416,6082024.624704,普钢,内蒙,28.49,316.77,455.85,14794288.0,4396382.5,6872582.5,139903.02,0.03,0.051,1.14,1.69,20010309.0,324740.69,0.07,38.37,63.8,16.13,4.77,561388.0
600009 ,上海机场,0.034,58.05,58.5,58.5,57.8,58.03,4350179.0,0.39783,253236734.0,30.393,4.119,11185993.79064,6347630.484585,机场,上海,26.71,10.93,19.27,2987108.0,1003774.88,855755.19,257549.8,1.34,1.63,14.09,4.12,19980218.0,2134286.0,11.08,14.84,16.66,51.7,45.51,33082.0
600008 ,首创股份,1.923,4.24,4.17,4.28,4.12,4.16,74256955.0,1.5404,312897368.0,33.386,2.428,2410630.039768,2043940.388576,环境保护,北京,42.12,48.21,56.85,6356714.5,1385312.38,648409.75,124567.65,0.22,0.09,1.75,2.43,20000427.0,194466.05,0.34,20.46,1.44,32.86,5.64,241174.0
600007 ,中国国贸,0.889,14.76,14.64,14.88,14.55,14.63,5068411.0,0.5031800000000001,74710278.0,23.429,2.207,1486749.020184,1486749.020184,园区开发,北京,18.9,10.07,10.07,1138888.75,132919.97,199837.34,187251.86,1.86,0.586,6.69,2.21,19990312.0,335157.94,3.33,17.29,23.63,53.13,25.24,12048.0
600006 ,东风汽车,1.116,4.53,4.5,4.55,4.46,4.48,17884504.0,0.8942300000000001,80913455.0,45.12,1.289,906000.0,906000.0,汽车整车,湖北,16.42,20.0,20.0,1720149.75,1268696.88,156645.42,61459.0,0.31,0.207,3.51,1.29,19990727.0,361897.88,1.81,-28.88,258.73,11.37,4.48,130386.0
600004 ,白云机场,2.559,14.43,14.11,14.65,13.99,14.07,25252115.0,1.22031,362639187.0,17.598,1.901,2986029.501702,2986029.501702,机场,广东,24.38,20.69,20.69,2793101.5,480971.31,2144211.5,667234.56,3.22,0.444,7.59,1.9,20030428.0,603875.19,2.92,17.99,-21.93,28.56,15.83,46001.0
600000 ,浦发银行,-0.779,11.46,11.56,11.59,11.44,11.55,35037035.0,0.12467000000000002,403573243.0,6.228,0.791,33637484.134962,32206514.047254,银行,上海,5.84,281.04,293.52,608918912.0,0.0,2535400.0,8176000.0,2.79,1.44,14.49,0.79,19991110.0,12845600.0,4.38,1.88,3.14,0.0,33.99,197612.0
300763 ,锦浪科技,10.0,46.42,46.42,46.42,46.42,42.2,4285.0,0.02143,198910.0,23.563,7.962,371359.777184,92840.0,电气设备,浙江,31.45,0.2,0.8,64863.46,55796.3,4819.06,3591.53,0.45,1.476,5.83,7.96,20190319.0,22542.07,2.82,0.96,0.21,34.12,14.2,39996.0
300762 ,上海瀚讯,9.994,37.75,37.75,37.75,37.75,34.32,31342.0,0.09395,1183161.0,36.65,6.158,503434.0,125934.0,通信设备,上海,49.07,0.33,1.33,103112.05,99737.78,821.5,27665.21,2.07,0.769,6.14,6.15,20190314.0,21152.57,1.59,10.28,52.15,71.66,24.1,64951.0
300761 ,立华股份,1.016,75.55,74.61,76.98,73.8,74.79,6829992.0,16.54552,512753809.0,34.653,7.162,3051313.4,311870.4,农业综合,江苏,23.44,0.41,4.04,524655.81,315893.19,129161.72,37914.12,0.94,2.418,10.55,7.16,20190218.0,305394.63,7.56,0.0,0.0,23.3,18.53,79155.0
300760 ,迈瑞医疗,-1.453,130.21,131.9,132.0,129.77,132.13,3474266.0,2.85713,453797868.0,54.941,16.607,15829515.974586,1583353.6,医疗保健,深圳,40.99,1.22,12.16,1634574.38,999724.31,255099.55,254107.02,2.09,2.65,7.84,16.61,20181016.0,438369.94,3.61,0.0,0.0,66.9,28.18,98761.0
300759 ,康龙化成,-1.835,41.72,41.98,42.76,41.52,42.5,10954112.0,16.69071,460539255.0,106.974,11.065,2738056.7949,273808.36,化学制药,北京,89.04,0.66,6.56,447728.44,125188.42,229066.22,112909.47,1.72,0.35100000000000003,3.77,11.07,20190128.0,47162.48,0.72,0.0,0.0,31.81,11.33,122851.0
