code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb_x,mktcap,nmc,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb_y,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300556 ,丝路视觉,0.783,21.87,21.75,22.07,21.59,21.7,2509870.0,4.00761,54822425.0,44.88,5.349,252056.124,136966.688046,软件服务,深圳,46.18,0.63,1.15,79654.43,70421.65,2940.09,23887.88,2.07,0.49,4.09,5.31,20161104.0,14320.4,1.24,40.89,129.92,36.29,7.49,17300.0
300555 ,路通视信,0.783,11.58,11.47,11.64,11.34,11.49,3347740.0,3.5991400000000002,38615738.0,51.535,3.643,231600.0,107711.499696,通信设备,江苏,127.44,0.93,2.0,81573.31,67216.52,9417.15,16954.46,0.85,0.068,3.16,3.63,20161018.0,23563.1,1.18,-7.43,-53.32,24.07,5.53,20900.0
300554 ,三超新材,0.101,19.82,19.8,19.94,19.61,19.8,1058760.0,2.2725400000000002,20979683.0,10.969,3.524,185515.2,92339.84395,矿物制品,江苏,21.9,0.47,0.94,70930.09,44203.07,20576.92,21898.2,2.34,0.6779999999999999,5.42,3.65,20170421.0,20081.5,2.15,66.89,55.21,45.98,23.23,10393.0
300553 ,集智股份,0.027,36.9,36.88,37.33,36.56,36.89,232100.0,1.38593,8570343.0,80.217,5.396,177120.0,61795.83591,电器仪表,浙江,73.17,0.17,0.48,36359.34,26500.02,8830.03,16469.34,3.43,0.37799999999999995,6.81,5.42,20161021.0,9867.19,2.06,29.76,1.61,48.3,17.09,7520.0
300552 ,万集科技,1.594,19.76,19.46,19.9,19.31,19.45,558379.0,1.3535300000000001,11036804.0,56.457,2.878,212686.3648,81516.95552,软件服务,北京,0.0,0.41,1.08,114252.65,89348.0,12547.91,36451.0,3.39,-0.149,6.87,2.83,20161021.0,24598.34,2.29,9.56,-231.49,37.83,-4.01,14018.0
300551 ,古鳌科技,-1.618,15.2,15.47,15.47,15.1,15.45,1089900.0,1.67799,16649998.0,74.766,3.268,167260.8,98728.104,专用机械,上海,0.0,0.65,1.1,66547.61,56667.98,8194.3,19274.3,1.75,-0.075,4.65,3.32,20161018.0,18804.03,1.71,-14.76,-188.31,46.78,-7.46,12250.0
300550 ,和仁科技,0.477,63.17,62.4,64.18,62.4,62.87,297021.0,1.01476,18795739.0,154.073,9.904,529301.43,184898.59,软件服务,浙江,153.8,0.29,0.84,85558.75,64427.58,10105.87,28187.51,3.36,0.32,6.59,9.54,20161018.0,19798.85,2.36,31.7,24.26,43.99,11.14,8787.0
300549 ,优德精密,0.486,14.48,14.48,14.58,14.35,14.41,683200.0,0.9864800000000001,9889097.0,25.404,3.851,193076.32,100283.6292,专用机械,江苏,40.58,0.69,1.33,73594.68,53698.73,9636.87,17396.86,1.3,0.266,3.86,3.73,20160930.0,16587.47,1.24,-18.15,-40.36,35.54,12.39,10770.0
300548 ,博创科技,-0.271,47.87,48.02,48.55,47.37,48.0,528176.0,1.5484499999999999,25412843.0,49.351,6.09,398996.45,163284.57,元器件,浙江,66.96,0.34,0.83,72365.75,47234.26,9281.78,22474.92,2.7,0.54,7.86,6.11,20161012.0,29766.26,3.57,-24.65,-23.25,29.9,23.01,13499.0
300547 ,川环科技,0.165,24.27,24.23,24.64,24.01,24.23,1674200.0,2.67614,40914919.0,12.774000000000001,4.028,299706.41961,151833.530163,橡胶,四川,24.16,0.63,1.23,98502.72,76665.31,15026.19,32844.46,2.66,1.12,6.03,4.02,20160930.0,31783.15,2.57,3.68,25.89,33.54,19.7,13611.0
300546 ,雄帝科技,2.842,32.21,31.38,32.94,31.18,31.32,1459804.0,2.27026,47036397.0,54.593,6.336,435274.6665,207114.32625,元器件,深圳,53.98,0.64,1.35,127918.96,117047.26,1502.17,19710.67,1.46,0.435,5.09,6.16,20160928.0,34236.4,2.53,57.84,43.34,45.57,16.45,12686.0
300545 ,联得装备,-0.843,32.95,33.23,33.23,32.51,33.23,3075352.0,6.39016,101091674.0,54.917,8.02,474869.70624,158576.46164,专用机械,深圳,56.16,0.48,1.44,116270.77,84152.75,1789.63,18196.86,1.26,0.6,4.11,8.09,20160928.0,24996.4,1.73,42.32,50.86,34.24,12.85,12800.0
300543 ,朗科智能,1.062,19.99,19.82,20.16,19.63,19.78,1402400.0,3.29202,27998490.0,29.836,3.69,239880.0,85157.4,电气设备,深圳,55.37,0.43,1.2,100072.07,77741.63,18207.65,27025.15,2.25,0.268,5.42,3.65,20160908.0,22630.55,1.89,9.56,-50.14,14.54,3.73,15731.0
300542 ,新晨科技,0.732,16.52,16.35,16.68,16.3,16.4,1650720.0,2.9294000000000002,27270009.0,41.3,4.195,256102.2086,93090.31564,软件服务,北京,179.46,0.56,1.55,98480.22,85692.36,4593.68,16319.48,1.05,0.069,3.94,4.16,20160920.0,26684.19,1.72,-6.62,0.81,24.47,3.0,17332.0
300541 ,先进数通,1.663,17.12,16.82,17.22,16.71,16.84,1747977.0,2.31016,29762417.0,47.556,4.194,310157.897152,129537.964688,软件服务,北京,100.56,0.76,1.81,146411.69,126609.86,6166.87,31052.64,1.71,0.126,4.08,4.13,20160913.0,24503.21,1.35,60.12,19.21,13.66,2.72,15858.0
300540 ,深冷股份,-0.277,14.4,14.52,14.79,14.34,14.44,2977323.0,4.64957,43256347.0,59.751,2.755,179582.4,92209.47984,专用机械,四川,216.65,0.64,1.25,110201.92,103594.4,1334.54,32024.93,2.57,0.05,5.23,2.76,20160823.0,20324.52,1.63,28.88,-39.89,25.05,3.03,14023.0
300539 ,横河模具,1.226,12.38,12.3,12.48,12.1,12.23,8352735.0,13.72358,102896121.0,82.533,6.75,258742.0,75349.775608,塑料,浙江,153.99,0.61,2.09,93856.46,51263.53,22566.26,1255.25,0.06,0.06,1.83,6.67,20160830.0,14781.72,0.71,12.5,-53.6,21.24,3.17,12514.0
300538 ,同益股份,-0.76,35.26,35.2,35.8,34.73,35.53,1809500.0,7.54067,63748898.0,106.848,7.06,297214.40298,84611.824722,批发业,深圳,86.47,0.24,0.84,64149.48,59657.05,1176.8,18380.53,2.18,0.3,4.99,7.11,20160826.0,14871.85,1.76,31.29,139.44,10.32,2.72,12347.0
300537 ,广信材料,0.769,11.8,11.81,11.91,11.64,11.71,1423300.0,1.52766,16827957.0,33.504,1.824,227772.54912,109939.23474,染料涂料,江苏,45.87,0.93,1.93,154922.77,62273.16,17524.82,83069.74,4.3,0.191,6.47,1.81,20160830.0,19795.02,1.03,52.26,-21.79,38.09,8.44,13416.0
300536 ,农尚环境,10.02,16.14,16.14,16.14,16.14,14.67,885792.0,1.45034,14296683.0,52.065,4.743,270495.455466,98574.757866,建筑施工,湖北,47.06,0.61,1.68,121575.56,118710.77,1122.49,13385.65,0.8,0.312,3.4,4.31,20160920.0,23891.77,1.43,8.39,0.69,28.36,11.35,13400.0
300535 ,达威股份,-0.2,14.97,14.91,15.08,14.82,15.0,1512786.0,2.85837,22635882.0,17.28,2.2560000000000002,149193.255021,79228.383684,化工原料,四川,31.64,0.53,1.0,80559.96,46644.35,15608.76,32710.41,3.28,0.35,6.95,2.16,20160812.0,28125.41,2.82,12.72,-15.53,45.25,12.96,10579.0
300534 ,陇神戎发,-0.431,6.93,6.95,7.1,6.91,6.96,5520450.0,2.72121,38612064.0,171.111,2.916,210218.085,140587.110972,中成药,甘肃,171.96,2.03,3.03,77851.43,27365.6,31038.05,23148.81,0.76,0.04,2.38,2.93,20160913.0,15810.86,0.52,-24.64,-28.25,42.53,6.04,25335.0
300533 ,冰川网络,3.186,38.86,37.98,39.28,37.98,37.66,1108324.0,3.12069,43052163.0,40.062,2.542,393441.956,138012.642328,软件服务,深圳,41.31,0.41,1.01,176226.16,171744.23,440.66,91124.86,9.0,0.69,15.29,2.46,20160818.0,51538.4,5.09,-9.6,3.57,89.81,34.05,16490.0
300532 ,今天国际,-1.592,14.84,15.09,15.09,14.78,15.08,2179988.0,1.8223500000000001,32537618.0,24.328,5.294,411443.86752,177523.517808,软件服务,深圳,145.62,1.2,2.77,148425.88,119329.9,8536.4,23197.61,0.84,0.078,2.8,5.38,20160818.0,26476.6,0.95,-15.68,-65.69,32.52,6.24,13979.0
300531 ,优博讯,-0.769,23.22,23.48,23.84,22.88,23.4,4369741.0,3.58187,102018605.0,136.588,9.42,650160.0,283274.712,软件服务,深圳,49.68,1.22,2.8,118037.36,98338.71,3655.68,2743.65,0.1,0.353,2.46,9.49,20160809.0,36856.76,1.32,147.09,143.13,34.56,14.26,19670.0
300530 ,达志科技,-1.317,39.71,40.51,40.75,39.61,40.24,131100.0,0.62209,5233166.0,51.571,5.689,279582.226,83685.6482,化工原料,广东,48.6,0.21,0.7,56904.8,46846.85,1389.95,20753.74,2.95,0.621,7.19,5.6,20160809.0,19285.15,2.74,7.0,-0.26,48.66,38.83,6295.0
300529 ,健帆生物,-0.872,55.73,56.19,56.25,55.11,56.22,848509.0,0.79124,47294487.0,80.768,14.575,2325481.60012,597634.81042,医疗保健,广东,57.52,1.07,4.17,187965.98,121754.27,32389.65,53786.16,1.29,0.74,3.83,14.69,20160802.0,64136.15,1.54,41.95,50.35,84.8,43.82,15110.0
300528 ,幸福蓝海,0.756,9.33,9.27,9.42,9.23,9.26,2298240.0,1.38604,21435238.0,31.1,1.744,347643.314382,154704.027222,影视音像,江苏,24.94,1.66,3.73,322844.5,205930.38,31471.75,85996.86,2.31,0.278,3.64,2.54,20160808.0,72242.43,1.94,25.52,50.63,41.13,7.6,31335.0
300527 ,中国应急,-0.437,9.12,9.1,9.25,9.06,9.16,7456316.0,2.88913,68247892.0,22.408,3.803,797546.736,235370.623488,专用机械,湖北,45.71,2.58,8.75,306853.69,232227.25,35511.67,56564.25,0.65,0.15,2.4,3.82,20160805.0,58167.38,0.67,-4.33,1.69,22.87,10.39,43965.0
300526 ,中潜股份,1.771,13.22,13.0,13.4,12.92,12.99,2178000.0,3.62413,28644824.0,51.681,4.181,226676.486752,79448.552602,专用机械,广东,81.16,0.6,1.71,95323.05,27669.25,7731.33,11292.03,0.66,0.12,3.18,4.08,20160802.0,25012.64,1.46,6.32,-38.01,33.83,6.89,13966.0
300525 ,博思软件,6.831,38.16,35.69,38.88,35.69,35.72,2644269.0,3.37137,99531098.0,55.676,8.113,494690.976,299300.743944,软件服务,福建,54.25,0.78,1.3,106869.72,55049.18,14659.2,27334.26,2.11,0.69,4.7,7.59,20160726.0,26008.95,2.01,80.26,56.07,64.54,15.28,7823.0
300523 ,辰安科技,-0.207,53.09,53.71,54.93,52.69,53.2,1191720.0,1.1619,64011353.0,84.003,8.199,801669.219825,544523.950491,软件服务,北京,74.47,1.03,1.51,150140.73,127709.72,12637.7,40365.45,2.67,0.56,8.44,6.3,20160726.0,37034.95,2.45,97.93,4921.74,59.78,16.14,11691.0
300522 ,世名科技,1.452,19.56,19.28,19.7,19.15,19.28,1959240.0,3.81597,38117828.0,43.935,3.776,236638.836,100427.252256,染料涂料,江苏,29.32,0.51,1.21,69217.27,48196.8,13550.25,24247.39,2.0,0.493,5.18,3.72,20160705.0,24007.0,1.98,15.75,25.14,43.82,23.46,15036.0
300521 ,爱司凯,1.681,12.1,12.1,12.19,11.93,11.9,1854240.0,1.95464,22350004.0,48.4,3.448,174240.0,114784.7382,专用机械,广东,70.41,0.95,1.44,55817.16,39497.3,3277.66,14005.65,0.97,0.127,3.51,3.39,20160705.0,20247.78,1.41,-7.29,-37.09,49.57,14.52,11891.0
300520 ,科大国创,0.88,21.77,21.4,21.86,21.4,21.58,5010518.0,4.44778,108563137.0,241.889,7.62,520811.730068,245243.386584,软件服务,安徽,194.77,1.13,2.39,115372.1,97857.61,3748.01,16453.11,0.69,0.1,2.86,7.55,20160708.0,19538.46,0.82,32.45,317.17,40.26,4.05,27406.0
300519 ,新光药业,-0.556,16.09,16.12,16.31,15.95,16.18,1279461.0,1.295,20668156.0,24.379,3.519,257440.0,158969.2,中成药,浙江,29.31,0.99,1.6,79080.34,63018.98,6090.87,16128.9,1.01,0.414,4.57,3.54,20160624.0,35249.09,2.2,-8.43,-11.81,56.19,32.47,17441.0
300518 ,盛讯达,1.577,27.7,27.12,28.14,27.12,27.27,1087833.0,2.32507,30137356.0,40.735,2.373,258551.8,129600.55785,软件服务,深圳,632.97,0.47,0.93,180311.81,43688.45,10737.32,49044.05,5.25,0.032,11.67,2.34,20160624.0,45856.46,4.91,94.13,-94.13,25.83,1.02,11713.0
300517 ,海波重科,-0.608,16.35,16.44,16.76,16.18,16.45,2403000.0,5.84316,39506226.0,47.947,2.745,174706.29,67239.375,建筑施工,湖北,59.47,0.41,1.07,121341.67,93947.35,8022.81,29585.15,2.77,0.22,6.18,2.66,20160719.0,23663.52,2.21,24.04,3.23,17.36,7.91,13070.0
300516 ,久之洋,1.176,36.12,35.77,36.54,35.73,35.7,429400.0,0.91168,15516740.0,97.622,3.682,433440.0,170125.2,电器仪表,湖北,140.16,0.47,1.2,131300.72,105703.6,18221.01,62806.51,5.23,0.191,9.81,3.64,20160602.0,37569.56,3.13,70.69,-17.57,29.41,7.61,16111.0
300515 ,三德科技,1.233,10.67,10.6,10.77,10.49,10.54,1352100.0,1.48578,14401061.0,89.664,4.574,215598.02,97099.61415,电器仪表,湖南,52.98,0.91,2.02,57092.78,43361.56,9678.55,10991.76,0.54,0.15,2.33,4.52,20160608.0,13559.36,0.67,27.96,46.9,55.86,17.37,17200.0
300514 ,友讯达,1.243,16.29,16.2,16.57,15.87,16.09,7732620.0,8.56136,125870499.0,20.781,6.513,325800.0,147131.28,通信设备,深圳,100.99,0.9,2.0,77456.06,72914.81,2226.55,11389.96,0.57,0.11900000000000001,2.5,6.43,20170426.0,16660.23,0.83,18.9,-49.45,38.49,5.73,16177.0
300513 ,恒实科技,0.456,26.45,26.32,26.71,26.26,26.33,1467200.0,2.36605,38927738.0,87.035,2.023,449001.38781,164018.1428,软件服务,北京,45.31,0.62,1.7,298669.44,150597.95,11174.3,175118.45,10.32,0.5,13.08,2.01,20160530.0,27606.13,1.63,145.64,1197.67,32.63,13.6,10913.0
300512 ,中亚股份,3.359,16.31,15.78,16.45,15.68,15.78,3621983.0,4.65401,58486544.0,23.638,3.429,440370.0,126932.446151,专用机械,浙江,21.46,0.78,2.7,193174.0,141362.73,8637.57,56840.71,2.11,0.552,4.76,3.32,20160526.0,35649.15,1.32,2.41,6.49,44.69,28.87,20760.0
300511 ,雪榕生物,-0.911,8.7,8.67,8.78,8.62,8.78,1470655.0,0.7259800000000001,12801865.0,14.262,2.442,376970.7825,176239.77672,种植业,上海,21.33,2.03,4.33,374544.22,64469.05,235206.8,42838.76,0.99,0.28,3.56,2.46,20160504.0,64395.26,1.49,64.15,62.34,12.17,10.24,21600.0
300510 ,金冠股份,-0.249,12.02,12.13,12.13,11.94,12.05,3802140.0,1.7836,45709604.0,18.781,0.839,630391.794416,256232.579326,电气设备,吉林,41.11,2.13,5.24,529592.0,173621.52,77368.0,343567.56,6.55,0.22,7.96,1.51,20160506.0,41943.21,0.8,89.83,60.28,36.01,15.15,10685.0
300509 ,新美星,-0.49,14.23,14.3,14.3,14.1,14.3,650950.0,1.30268,9237955.0,19.23,3.633,216296.0,71107.31,专用机械,江苏,44.62,0.5,1.52,131551.59,93423.93,26975.96,23922.2,1.57,0.32,3.92,3.65,20160425.0,17665.07,1.16,3.44,4.69,35.57,9.41,12260.0
300508 ,维宏股份,-0.139,28.73,28.88,28.88,28.47,28.77,638575.0,2.68835,18289946.0,20.23,5.214,261190.176,68243.584279,软件服务,上海,578.4,0.24,0.91,54448.66,38641.0,10499.58,16604.25,1.83,0.037000000000000005,5.51,5.22,20160419.0,21558.15,2.37,14.09,-95.1,63.69,1.96,9661.0
300507 ,苏奥传感,0.0,20.56,20.69,20.74,20.32,20.56,671050.0,1.1442700000000001,13795025.0,24.476,2.711,251535.152,120573.20508,汽车配件,江苏,25.77,0.59,1.22,114095.26,89215.13,12104.55,33669.8,2.75,0.6,7.58,2.71,20160429.0,45243.06,3.7,6.3,0.02,29.18,15.84,15313.0
300506 ,名家汇,-0.788,20.14,20.4,20.58,19.91,20.3,3851394.0,2.97127,77563041.0,34.724,3.821,694348.52309,261056.661776,建筑施工,深圳,20.73,1.34,3.45,349826.97,232233.77,6363.22,84466.72,2.45,0.79,5.48,3.7,20160324.0,58081.15,1.68,135.81,115.48,50.96,26.0,27258.0
300505 ,川金诺,-0.702,25.45,25.66,26.19,25.29,25.63,2171300.0,4.17858,55715778.0,39.22,3.41,255838.98049,132244.94934,化工原料,云南,46.38,0.52,1.01,102411.28,44681.46,40646.64,27733.4,2.76,0.45,7.72,3.32,20160315.0,28687.4,2.85,16.94,7.06,28.91,6.29,17603.0
300504 ,天邑股份,-0.067,30.0,30.09,30.22,29.78,30.02,3131175.0,4.68374,93989442.0,26.164,4.624,802224.0,200556.0,通信设备,四川,45.93,0.67,2.67,269879.0,249903.45,16474.5,75965.82,2.84,0.53,6.49,4.63,20180330.0,64476.65,2.41,24.21,-27.49,16.87,6.15,40000.0
300503 ,昊志机电,0.755,10.68,10.63,10.79,10.54,10.6,1569150.0,1.0124,16775856.0,35.6,3.4130000000000003,303300.347052,165532.715172,机械基件,广东,49.5,1.55,2.84,137669.56,80216.9,32633.45,17362.26,0.61,0.18,3.19,3.32,20160309.0,36017.15,1.27,3.53,-16.95,50.95,14.26,19707.0
300502 ,新易盛,0.759,29.22,29.0,29.38,28.65,29.0,2448422.0,1.5184199999999999,71117094.0,61.232,6.386,696232.245,471166.848852,通信设备,四川,957.0,1.61,2.38,135114.98,94103.3,29371.14,39673.01,1.67,0.023,4.85,5.98,20160303.0,46717.03,1.96,-19.32,-94.4,17.1,1.01,21110.0
300501 ,海顺新材,0.044,22.75,22.98,23.1,22.54,22.74,546627.0,0.9802700000000001,12444276.0,34.47,3.559,237426.28,126860.82045,广告包装,上海,35.87,0.54,1.04,94248.11,51483.15,29176.85,27257.97,2.61,0.66,6.39,3.56,20160204.0,24895.24,2.39,35.03,0.54,32.67,13.05,8622.0
300500 ,启迪设计,2.949,24.79,25.3,25.88,24.51,24.08,2710717.0,2.2922000000000002,68124484.0,42.741,2.724,332740.125912,293162.526499,建筑施工,江苏,39.72,1.18,1.34,206750.81,120831.85,22355.78,77560.6,5.78,0.47,9.54,2.52,20160204.0,29850.41,2.22,89.4,43.3,33.61,9.99,13686.0
300499 ,高澜股份,0.755,16.01,15.89,16.13,15.85,15.89,846640.0,1.01655,13557652.0,47.088,2.916,198488.6179,133340.730703,专用机械,广东,42.12,0.81,1.24,121162.52,88879.4,13522.65,21531.49,1.74,0.29,5.49,2.89,20160202.0,29438.18,2.37,1.75,31.17,38.41,8.37,9884.0
300498 ,温氏股份,-0.911,38.07,38.0,38.65,37.58,38.42,15933188.0,0.42860000000000004,606825509.0,29.439,6.03,20227006.065789,14152667.253561,农业综合,广东,52.79,37.18,53.13,5140922.5,2031208.75,1574807.25,618248.81,1.16,0.546,6.51,5.9,20151102.0,2074005.38,3.9,4.13,-28.2,15.08,7.1,49616.0
300497 ,富祥股份,-0.484,18.49,18.51,18.68,18.39,18.58,1550297.0,0.9945300000000001,28722562.0,11.344,3.797,415073.6895,288225.309525,化学制药,江西,18.11,1.23,2.24,205222.81,117044.51,35916.96,32105.22,1.43,0.78,4.97,3.74,20151222.0,52459.35,2.34,26.83,23.84,39.06,19.35,13835.0
300496 ,中科创达,-0.731,33.97,34.27,34.59,33.48,34.22,6099881.0,2.28124,207224910.0,172.437,9.744,1369299.607259,908333.229499,软件服务,北京,100.43,2.39,4.03,241295.13,132478.8,7408.17,65330.15,1.62,0.26,3.49,9.82,20151210.0,41307.53,1.02,28.43,40.76,40.79,11.45,46987.0
300495 ,美尚生态,0.408,14.76,14.7,14.9,14.54,14.7,24429851.0,7.58627,358699654.0,30.898,2.8529999999999998,886776.338052,475312.173768,环境保护,江苏,31.81,3.25,6.01,767762.31,503947.94,7132.87,153137.23,2.55,0.34700000000000003,5.17,2.84,20151222.0,96120.56,1.6,20.35,37.16,30.38,14.05,19139.0
300494 ,盛天网络,3.004,13.03,12.8,13.16,12.67,12.65,5696981.0,3.85145,73421534.0,36.194,3.167,312720.0,192737.056275,互联网,湖北,43.55,1.43,2.4,110611.25,96589.43,4751.64,33687.71,1.4,0.218,4.11,3.07,20151231.0,34948.03,1.46,31.22,-17.52,38.52,14.2,24142.0
300493 ,润欣科技,1.614,11.33,11.19,11.42,11.11,11.15,4587200.0,1.52907,51821763.0,62.944,4.867,360346.089675,339900.0,通信设备,上海,85.97,3.0,3.18,145763.88,125069.36,251.03,24386.47,0.77,0.09699999999999999,2.33,4.79,20151210.0,15177.65,0.48,-2.5,-29.06,10.41,2.37,26884.0
300492 ,山鼎设计,6.096,26.63,25.42,26.93,25.34,25.1,2704900.0,7.49147,71034800.0,106.52,7.219,221561.6,96151.380482,建筑施工,四川,126.95,0.3,0.83,38053.06,29274.71,5087.81,9621.55,1.16,0.14800000000000002,3.69,6.8,20151223.0,11342.32,1.36,39.04,82.43,33.63,8.85,10711.0
300491 ,通合科技,0.755,18.69,18.46,18.78,18.4,18.55,1191899.0,1.00557,22210126.0,267.0,6.284,301381.675707,221532.056025,电气设备,河北,622.79,0.57,1.45,54587.53,35466.23,15879.59,16920.92,1.17,0.022000000000000002,2.85,6.51,20151231.0,11010.8,0.76,-8.23,173.93,35.3,2.95,15113.0
300490 ,华自科技,0.657,13.79,13.75,13.96,13.7,13.7,1880400.0,0.9560600000000001,26014101.0,49.25,2.258,361214.991095,271225.964562,电气设备,湖南,60.51,2.04,2.62,308596.69,188119.81,14840.75,111987.61,4.28,0.2,6.11,2.24,20151231.0,23550.8,0.9,115.54,73.67,35.92,6.04,20474.0
300489 ,中飞股份,0.414,14.57,14.48,14.65,14.35,14.51,1337478.0,1.8699,19426993.0,105.58,2.835,132222.75,104214.202291,铝,黑龙江,1083.0,0.72,0.91,66125.78,22792.45,36059.84,18809.15,2.07,0.01,5.15,2.82,20150701.0,16856.67,1.86,-5.21,-92.75,21.03,0.8,10600.0
300488 ,恒锋工具,0.386,26.0,25.91,26.2,25.86,25.9,239460.0,0.7795200000000001,6238213.0,27.957,2.893,272788.6512,79869.491,机械基件,浙江,22.95,0.31,1.05,109658.17,43546.37,35261.65,33173.5,3.16,0.84,8.99,2.88,20150701.0,49227.84,4.69,11.81,17.07,56.52,34.36,6944.0
300487 ,蓝晓科技,2.813,36.55,35.57,37.49,35.34,35.55,3962840.0,3.65649,145260386.0,51.479,7.817,739749.15625,396122.507405,化工原料,陕西,50.23,1.08,2.02,185754.42,117715.61,14382.45,28591.08,1.41,0.708,4.68,7.6,20150702.0,42157.7,2.08,42.26,53.71,41.22,22.66,14600.0
300486 ,东杰智能,0.85,15.42,15.29,15.49,15.19,15.29,1005488.0,0.76119,15462883.0,59.308,2.303,278594.429112,203689.088322,专用机械,山西,45.46,1.34,1.81,179828.56,88254.65,33461.06,63859.63,3.53,0.3,6.81,2.25,20150630.0,25489.55,1.41,0.83,38.3,27.79,10.4,17181.0
300485 ,赛升药业,1.057,12.43,12.36,12.52,12.3,12.3,1656300.0,0.6713300000000001,20593205.0,10.624,2.435,601818.338,306672.96,生物制药,北京,21.25,2.47,4.84,259595.3,171019.47,6179.25,81574.61,1.68,0.44,5.11,2.41,20150626.0,108604.2,2.24,94.08,5.18,86.18,22.37,21150.0
300484 ,蓝海华腾,2.231,13.29,13.15,13.43,13.0,13.0,2001700.0,2.13702,26488437.0,21.435,3.9779999999999998,276432.0,124484.6391,电气设备,深圳,145.05,0.94,2.08,108987.97,93737.86,4633.91,8232.95,0.4,0.067,3.4,3.82,20160322.0,36109.98,1.74,-40.0,-86.93,38.96,5.26,15933.0
300483 ,沃施股份,0.0,0.0,0.0,0.0,0.0,31.63,0.0,0.0,0.0,351.444,4.851,322515.649256,159552.7905,专用机械,上海,630.32,0.61,1.02,156632.72,16937.78,6399.0,19029.03,1.87,0.06,6.52,4.85,20150630.0,13397.86,1.31,-24.52,-36.55,21.25,2.09,7036.0
300482 ,万孚生物,-0.371,34.87,35.18,35.61,34.65,35.0,584627.0,0.26091000000000003,20473827.0,29.058,6.434,1195564.790871,781327.483673,生物制药,广东,40.46,2.24,3.43,252222.34,167477.84,29863.9,89046.42,2.6,0.69,5.95,5.88,20150630.0,60321.91,1.76,52.41,45.32,60.64,19.29,11884.0
300481 ,濮阳惠成,-1.553,19.02,19.36,19.5,18.8,19.32,4084711.0,1.6067,77920616.0,41.348,6.642,488935.728,483544.6992,化工原料,河南,43.78,2.54,2.57,86319.9,55009.16,14526.11,20124.53,0.78,0.34,2.86,6.75,20150630.0,26193.45,1.02,21.86,53.85,33.55,17.95,19573.0
300480 ,光力科技,-1.676,13.49,13.62,13.95,13.31,13.72,3507900.0,3.32343,47998926.0,64.238,3.834,258742.153919,142387.694648,电器仪表,河南,83.04,1.06,1.92,78372.27,52054.23,4403.52,24702.6,1.29,0.124,3.53,3.89,20150702.0,21342.61,1.11,33.73,17.24,52.07,15.51,12169.0
300479 ,神思电子,3.044,17.94,17.73,17.96,17.55,17.41,4027927.0,2.51745,71710761.0,167.507,5.429,295889.249448,287040.0,软件服务,山东,338.24,1.6,1.65,84926.53,51718.48,7281.75,21036.28,1.28,0.039,3.3,5.27,20150612.0,14656.73,0.89,14.17,-43.91,36.96,2.32,24230.0
300478 ,杭州高新,0.0,16.65,16.51,16.78,16.5,16.65,425400.0,0.33838,7099688.0,26.016,3.741,210910.545,209315.430045,橡胶,浙江,59.79,1.27,1.27,160308.52,80034.36,8320.82,18013.95,1.42,0.209,4.45,3.74,20150610.0,21813.28,1.72,40.18,57.4,24.8,4.26,6942.0
300477 ,合纵科技,0.201,9.96,9.86,10.07,9.86,9.94,5656290.0,1.78428,56324928.0,22.133,2.941,579865.863432,315739.408248,电气设备,北京,53.46,3.17,5.82,470791.44,285570.5,62247.8,81993.18,1.41,0.139,3.39,2.94,20150610.0,53253.18,0.91,28.57,14.89,22.38,5.22,27207.0
300476 ,胜宏科技,0.62,14.61,14.52,14.77,14.48,14.52,4042969.0,0.5322300000000001,59146162.0,20.292,3.892,1124543.351475,1109810.680071,元器件,广东,26.18,7.6,7.7,469361.09,238194.27,166952.47,125239.2,1.63,0.41600000000000004,3.89,3.73,20150611.0,79886.3,1.04,38.85,65.49,27.84,13.32,19439.0
300475 ,聚隆科技,6.143,11.75,10.96,12.18,10.76,11.07,8260979.0,6.40216,96087361.0,26.705,1.9380000000000002,235000.0,151615.1709,专用机械,安徽,67.17,2.0,2.0,145720.2,125987.17,10719.11,43395.46,2.17,0.124,6.06,1.83,20150610.0,52662.82,2.63,-32.34,-52.03,27.0,12.23,15968.0
300474 ,景嘉微,0.062,48.4,48.89,48.98,47.01,48.37,1404863.0,2.06632,68154354.0,110.0,12.27,1458801.52616,329065.4532,元器件,湖南,110.8,0.68,3.01,126039.07,89036.96,19418.67,31809.33,1.06,0.37,7.34,6.59,20160331.0,47471.48,1.58,18.72,5.08,79.22,33.7,19065.0
300473 ,德尔股份,0.0,38.2,38.19,38.55,37.9,38.2,428280.0,0.42195000000000005,16389458.0,29.371,2.204,400794.4,387732.43334,汽车配件,辽宁,20.2,1.01,1.05,495544.75,231931.09,83156.55,122772.35,11.7,1.46,17.33,2.2,20150612.0,52349.98,4.99,76.08,62.95,29.05,5.31,11592.0
300472 ,新元科技,0.917,23.12,22.9,23.19,22.66,22.91,726950.0,0.8872700000000001,16626903.0,110.095,2.5620000000000003,306445.295416,189425.080056,专用机械,北京,113.49,0.82,1.33,162804.91,74730.32,17954.72,89612.1,6.76,0.151,9.03,2.54,20150611.0,15195.05,1.15,102.98,228.56,33.07,5.87,6782.0
